Timestamp,Username,IP Address,Service Name,Operation,Resource,Allowed,Impersonator,Family,Qualifier,Delegation Token ID,Destination,Permissions,Source,Usage Type,Operation Text,url,Privilege,Query ID,Session ID,Status,Database Name,Object Type,Resource Path,Table Name
2019-11-21T22:41:47.000Z,vperezhe,10.67.59.12,impala,USE,bddldes:null,true,,,,,,,,,USE `bddldes`,,ANY,b94b8c215f606b82:1d7b97b800000000,b4e4a2664c7f2ec:297fbb48c1f2129c,,bddldes,DATABASE,,
2019-11-21T22:41:43.000Z,,10.67.59.12,impala,QUERY,bddldes:au_restec_hist,true,,,,,,,,,"SELECT (CASE WHEN ((`au_restec_hist`.`dgrupo2` = 'ADMON ESPECIAL') OR (`au_restec_hist`.`dgrupo2` = 'AUTOMOVILES') OR (`au_restec_hist`.`dgrupo2` = 'DECLARACIONES') OR (`au_restec_hist`.`dgrupo2` = 'FRONTERIZOS AUTO') OR (`au_restec_hist`.`dgrupo2` = 'MOTOCICLETAS') OR (`au_restec_hist`.`dgrupo2` = 'P. DE PASAJEROS AUT') OR (`au_restec_hist`.`dgrupo2` = 'PLAN PISO') OR (`au_restec_hist`.`dgrupo2` = 'SIN DATOS') OR (`au_restec_hist`.`dgrupo2` = 'TURISTAS')) THEN 'RESIDENTES' WHEN ((`au_restec_hist`.`dgrupo2` = 'CAMIONES') OR (`au_restec_hist`.`dgrupo2` = 'P. DE PASAJEROS BUS') OR (`au_restec_hist`.`dgrupo2` = 'REMOLQUES') OR (`au_restec_hist`.`dgrupo2` = 'TRACTOCAMIONES')) THEN 'EQUIPO PESADO' ELSE 'PICK UPS' END) AS `calculation_4047047265015230472`,   CAST(`au_restec_hist`.`anio_comp` AS STRING) AS `anio_comp`,   SUM(`au_restec_hist`.`priemi`) AS `sum_priemi_ok` FROM `bddldes`.`au_restec_hist` `au_restec_hist` WHERE (`au_restec_hist`.`dmes` NOT IN ('Diciembre', 'Noviembre', 'Octubre')) GROUP BY 1,   2",,SELECT,56436511fa4318fc:df553d2d00000000,18452594f3709172:d2e8616de20b1d9f,,bddldes,TABLE,,au_restec_hist
2019-11-21T22:41:36.000Z,vperezhe,10.67.59.12,impala,DESCRIBE_TABLE,bddldes:crm_val_sa_oct19,true,,,,,,,,,DESCRIBE FORMATTED `bddldes`.`crm_val_sa_oct19`,,VIEW_METADATA,642760c7f843035:13fc9aa600000000,b4e4a2664c7f2ec:297fbb48c1f2129c,,bddldes,TABLE,,crm_val_sa_oct19
2019-11-21T22:41:36.000Z,vperezhe,10.67.59.12,impala,QUERY,null:null,true,,,,,,,,,GET_TABLES,,,7f4af68bc70d1673:2744322700000000,b4e4a2664c7f2ec:297fbb48c1f2129c,,,,,
2019-11-21T22:41:13.000Z,vperezhe,10.67.59.12,impala,QUERY,bddldes:crm_val_sa_oct19,true,,,,,,,,," select *  FROM crm_val_sa_oct19",,SELECT,d4763246d06ba15:fac9b86300000000,b4e4a2664c7f2ec:297fbb48c1f2129c,,bddldes,TABLE,,crm_val_sa_oct19
2019-11-21T22:41:13.000Z,vperezhe,10.67.59.12,impala,USE,bddldes:null,true,,,,,,,,,USE `bddldes`,,ANY,764aefcc935a6673:b4be295800000000,b4e4a2664c7f2ec:297fbb48c1f2129c,,bddldes,DATABASE,,
2019-11-21T22:41:11.435Z,oozie,10.67.59.14,hdfs,listStatus,/user/oozie/share/lib,true,,,,,,,/user/oozie/share/lib,,,,,,,,,,,
2019-11-21T22:40:54.502Z,nagios,10.67.59.16,,,,true,,,,,,,,,,,,,,,,,,
2019-11-21T22:40:54.469Z,nagios,10.67.59.16,,,,true,,,,,,,,,,,,,,,,,,
2019-11-21T22:40:54.436Z,nagios,10.67.59.16,,,,true,,,,,,,,,,,,,,,,,,
2019-11-21T22:40:54.000Z,vperezhe,10.67.59.12,impala,DML,bddldes:crm_val_sa_oct19,true,,,,,,,,," insert overwrite crm_val_sa_oct19 SELECT AM_PROC, translate(CDNUMPOL,'""',''), translate(PEPOLCOB,'""',''), INANCACO, CTVRSPOL, translate(SISTEMA,'""',''), translate(RAMO,'""',''), translate(CDSUBCON,'""',''), translate(SEGMENTO,'""',''), translate(CANAL,'""',''), FEMISION, FEEFTONA, FEFINEFE, translate(CDPRODTE,'""',''), translate(CDPRODCO,'""',''), translate(CDNUMCON,'""',''), translate(INPOOLCV,'""',''), translate(TCFORPAG,'""',''), PRIMA FROM crm_val_sa_oct19",,SELECT,f847cf823a36b67a:4741a80d00000000,b4e4a2664c7f2ec:297fbb48c1f2129c,,bddldes,TABLE,,crm_val_sa_oct19
2019-11-21T22:40:54.000Z,vperezhe,10.67.59.12,impala,USE,bddldes:null,true,,,,,,,,,USE `bddldes`,,ANY,2f445bb1b5107cc5:a3844ec400000000,b4e4a2664c7f2ec:297fbb48c1f2129c,,bddldes,DATABASE,,
2019-11-21T22:40:41.000Z,,10.67.59.12,impala,QUERY,bddldes:au_restec_hist,true,,,,,,,,,"SELECT (CASE WHEN ((`au_restec_hist`.`dgrupo2` = 'ADMON ESPECIAL') OR (`au_restec_hist`.`dgrupo2` = 'AUTOMOVILES') OR (`au_restec_hist`.`dgrupo2` = 'DECLARACIONES') OR (`au_restec_hist`.`dgrupo2` = 'FRONTERIZOS AUTO') OR (`au_restec_hist`.`dgrupo2` = 'MOTOCICLETAS') OR (`au_restec_hist`.`dgrupo2` = 'P. DE PASAJEROS AUT') OR (`au_restec_hist`.`dgrupo2` = 'PLAN PISO') OR (`au_restec_hist`.`dgrupo2` = 'SIN DATOS') OR (`au_restec_hist`.`dgrupo2` = 'TURISTAS')) THEN 'RESIDENTES' WHEN ((`au_restec_hist`.`dgrupo2` = 'CAMIONES') OR (`au_restec_hist`.`dgrupo2` = 'P. DE PASAJEROS BUS') OR (`au_restec_hist`.`dgrupo2` = 'REMOLQUES') OR (`au_restec_hist`.`dgrupo2` = 'TRACTOCAMIONES')) THEN 'EQUIPO PESADO' ELSE 'PICK UPS' END) AS `calculation_4047047265015230472`,   COUNT(`au_restec_hist`.`priemi`) AS `temp_temp_tc___2692552603__0___1205761326__0_`,   SUM(`au_restec_hist`.`priemi`) AS `temp_temp_tc___2692552603__0___3703150471__0_`,   CAST(`au_restec_hist`.`anio_comp` AS STRING) AS `anio_comp` FROM `bddldes`.`au_restec_hist` `au_restec_hist` GROUP BY 1,   4",,SELECT,f14f3f1425ba79e1:640d758e00000000,18452594f3709172:d2e8616de20b1d9f,,bddldes,TABLE,,au_restec_hist
2019-11-21T22:40:25.122Z,vperezhe,10.67.59.13,hdfs,listStatus,/consumo/desc/crm_val_sa_oct19,true,,,,,,,/consumo/desc/crm_val_sa_oct19,,,,,,,,,,,
2019-11-21T22:40:25.112Z,vperezhe,10.67.59.13,hdfs,setOwner,/consumo/desc/crm_val_sa_oct19/POLVIG201910.csv,false,,,,,,,/consumo/desc/crm_val_sa_oct19/POLVIG201910.csv,,,,,,,,,,,
2019-11-21T22:40:25.110Z,vperezhe,10.67.59.13,hdfs,rename,/user/vperezhe/POLVIG201910.csv -> /consumo/desc/crm_val_sa_oct19/POLVIG201910.csv,true,,,,,/consumo/desc/crm_val_sa_oct19/POLVIG201910.csv,rw-r--r--,/user/vperezhe/POLVIG201910.csv,,,,,,,,,,,
2019-11-21T22:40:25.110Z,vperezhe,10.67.59.13,hdfs,getEZForPath,/consumo/desc/crm_val_sa_oct19,true,,,,,,rwxrwxrwx,/consumo/desc/crm_val_sa_oct19,,,,,,,,,,,
2019-11-21T22:40:25.110Z,vperezhe,10.67.59.13,hdfs,getEZForPath,/user/vperezhe/POLVIG201910.csv,true,,,,,,rw-r--r--,/user/vperezhe/POLVIG201910.csv,,,,,,,,,,,
2019-11-21T22:40:25.110Z,vperezhe,10.67.59.13,hdfs,getAclStatus,/consumo/desc/crm_val_sa_oct19,true,,,,,,,/consumo/desc/crm_val_sa_oct19,,,,,,,,,,,
2019-11-21T22:40:25.109Z,vperezhe,10.67.59.13,hdfs,getfileinfo,/consumo/desc/crm_val_sa_oct19,true,,,,,,,/consumo/desc/crm_val_sa_oct19,,,,,,,,,,,
2019-11-21T22:40:25.100Z,vperezhe,10.67.59.13,hdfs,open,/user/vperezhe/POLVIG201910.csv,true,,,,,,,/user/vperezhe/POLVIG201910.csv,,,,,,,,,,,
2019-11-21T22:40:25.099Z,vperezhe,10.67.59.13,hdfs,listStatus,/user/vperezhe/POLVIG201910.csv,true,,,,,,,/user/vperezhe/POLVIG201910.csv,,,,,,,,,,,
2019-11-21T22:40:25.091Z,vperezhe,10.67.59.13,hdfs,getfileinfo,/user/vperezhe/POLVIG201910.csv,true,,,,,,,/user/vperezhe/POLVIG201910.csv,,,,,,,,,,,
2019-11-21T22:40:25.064Z,vperezhe,10.67.59.12,hive,LOAD,bddldes:crm_val_sa_oct19,true,,,,,,,,,"LOAD DATA inpath '/user/vperezhe/POLVIG201910.csv'
into table bddldes.crm_val_sa_oct19",,,,,,bddldes,TABLE,/consumo/desc/crm_val_sa_oct19,crm_val_sa_oct19
2019-11-21T22:40:25.064Z,vperezhe,10.67.59.12,hive,LOAD,:,true,,,,,,,,,"LOAD DATA inpath '/user/vperezhe/POLVIG201910.csv'
into table bddldes.crm_val_sa_oct19",,,,,,,DFS_DIR,/user/vperezhe/POLVIG201910.csv,
2019-11-21T22:40:22.633Z,vperezhe,10.67.59.13,hdfs,getfileinfo,/user/vperezhe/.Trash,true,httpfs,,,,,,/user/vperezhe/.Trash,,,,,,,,,,,
2019-11-21T22:40:22.615Z,vperezhe,10.67.59.13,hdfs,getfileinfo,/user/vperezhe/.Trash/Current/user/vperezhe,true,httpfs,,,,,,/user/vperezhe/.Trash/Current/user/vperezhe,,,,,,,,,,,
2019-11-21T22:40:22.587Z,vperezhe,10.67.59.13,hdfs,getfileinfo,/user,true,httpfs,,,,,,/user,,,,,,,,,,,
2019-11-21T22:40:22.580Z,vperezhe,10.67.59.13,hdfs,listStatus,/user/vperezhe,true,httpfs,,,,,,/user/vperezhe,,,,,,,,,,,
2019-11-21T22:40:22.563Z,vperezhe,10.67.59.13,hdfs,getfileinfo,/user/vperezhe,true,httpfs,,,,,,/user/vperezhe,,,,,,,,,,,
2019-11-21T22:40:12.923Z,nagios,10.67.59.16,,,,true,,,,,,,,,,,,,,,,,,
2019-11-21T22:40:12.891Z,nagios,10.67.59.16,,,,true,,,,,,,,,,,,,,,,,,
2019-11-21T22:40:12.858Z,nagios,10.67.59.16,,,,true,,,,,,,,,,,,,,,,,,
2019-11-21T22:40:11.431Z,oozie,10.67.59.14,hdfs,listStatus,/user/oozie/share/lib,true,,,,,,,/user/oozie/share/lib,,,,,,,,,,,
2019-11-21T22:40:07.000Z,,10.67.59.12,impala,QUERY,bddldes:au_restec_hist,true,,,,,,,,,"SELECT (CASE WHEN ((`au_restec_hist`.`dgrupo2` = 'ADMON ESPECIAL') OR (`au_restec_hist`.`dgrupo2` = 'AUTOMOVILES') OR (`au_restec_hist`.`dgrupo2` = 'DECLARACIONES') OR (`au_restec_hist`.`dgrupo2` = 'FRONTERIZOS AUTO') OR (`au_restec_hist`.`dgrupo2` = 'MOTOCICLETAS') OR (`au_restec_hist`.`dgrupo2` = 'P. DE PASAJEROS AUT') OR (`au_restec_hist`.`dgrupo2` = 'PLAN PISO') OR (`au_restec_hist`.`dgrupo2` = 'SIN DATOS') OR (`au_restec_hist`.`dgrupo2` = 'TURISTAS')) THEN 'RESIDENTES' WHEN ((`au_restec_hist`.`dgrupo2` = 'CAMIONES') OR (`au_restec_hist`.`dgrupo2` = 'P. DE PASAJEROS BUS') OR (`au_restec_hist`.`dgrupo2` = 'REMOLQUES') OR (`au_restec_hist`.`dgrupo2` = 'TRACTOCAMIONES')) THEN 'EQUIPO PESADO' ELSE 'PICK UPS' END) AS `calculation_4047047265015230472`,   CAST(`au_restec_hist`.`anio_comp` AS STRING) AS `anio_comp`,   AVG(`au_restec_hist`.`priemi`) AS `avg_priemi_ok`,   COUNT(`au_restec_hist`.`priemi`) AS `cnt_priemi_ok`,   SUM(`au_restec_hist`.`priemi`) AS `sum_priemi_ok` FROM `bddldes`.`au_restec_hist` `au_restec_hist` GROUP BY 1,   2",,SELECT,7e47a92fc11f8b98:ba07228e00000000,18452594f3709172:d2e8616de20b1d9f,,bddldes,TABLE,,au_restec_hist
2019-11-21T22:40:06.028Z,aarenas,10.67.59.26,hdfs,delete,/user/aarenas/.staging/job_1568897301462_389636,true,,,,,,,/user/aarenas/.staging/job_1568897301462_389636,,,,,,,,,,,
2019-11-21T22:40:04.635Z,aarenas,10.67.59.26,hdfs,rename,/user/history/done_intermediate/aarenas/job_1568897301462_389636-1574375985069-aarenas-select+distinct+des_negocio%2C+de...cnm_poliza%28Stage-1574376004517-39-156-SUCCEEDED-root.users.aarenas-1574375988837.jhist_tmp -> /user/history/done_intermediate/aarenas/job_1568897301462_389636-1574375985069-aarenas-select+distinct+des_negocio%2C+de...cnm_poliza%28Stage-1574376004517-39-156-SUCCEEDED-root.users.aarenas-1574375988837.jhist,true,,,,,/user/history/done_intermediate/aarenas/job_1568897301462_389636-1574375985069-aarenas-select+distinct+des_negocio%2C+de...cnm_poliza%28Stage-1574376004517-39-156-SUCCEEDED-root.users.aarenas-1574375988837.jhist,rwxrwx---,/user/history/done_intermediate/aarenas/job_1568897301462_389636-1574375985069-aarenas-select+distinct+des_negocio%2C+de...cnm_poliza%28Stage-1574376004517-39-156-SUCCEEDED-root.users.aarenas-1574375988837.jhist_tmp,,,,,,,,,,,
2019-11-21T22:40:04.634Z,aarenas,10.67.59.26,hdfs,rename,/user/history/done_intermediate/aarenas/job_1568897301462_389636_conf.xml_tmp -> /user/history/done_intermediate/aarenas/job_1568897301462_389636_conf.xml,true,,,,,/user/history/done_intermediate/aarenas/job_1568897301462_389636_conf.xml,rwxrwx---,/user/history/done_intermediate/aarenas/job_1568897301462_389636_conf.xml_tmp,,,,,,,,,,,
2019-11-21T22:40:04.631Z,aarenas,10.67.59.26,hdfs,rename,/user/history/done_intermediate/aarenas/job_1568897301462_389636.summary_tmp -> /user/history/done_intermediate/aarenas/job_1568897301462_389636.summary,true,,,,,/user/history/done_intermediate/aarenas/job_1568897301462_389636.summary,rwxrwx---,/user/history/done_intermediate/aarenas/job_1568897301462_389636.summary_tmp,,,,,,,,,,,
2019-11-21T22:40:04.627Z,aarenas,10.67.59.26,hdfs,setPermission,/user/history/done_intermediate/aarenas/job_1568897301462_389636_conf.xml_tmp,true,,,,,,rwxrwx---,/user/history/done_intermediate/aarenas/job_1568897301462_389636_conf.xml_tmp,,,,,,,,,,,
2019-11-21T22:40:04.613Z,aarenas,10.67.59.26,hdfs,create,/user/history/done_intermediate/aarenas/job_1568897301462_389636_conf.xml_tmp,true,,,,,,rw-r--r--,/user/history/done_intermediate/aarenas/job_1568897301462_389636_conf.xml_tmp,,,,,,,,,,,
2019-11-21T22:40:04.612Z,aarenas,10.67.59.26,hdfs,open,/user/aarenas/.staging/job_1568897301462_389636/job_1568897301462_389636_1_conf.xml,true,,,,,,,/user/aarenas/.staging/job_1568897301462_389636/job_1568897301462_389636_1_conf.xml,,,,,,,,,,,
2019-11-21T22:40:04.611Z,aarenas,10.67.59.26,hdfs,getfileinfo,/user/history/done_intermediate/aarenas/job_1568897301462_389636_conf.xml_tmp,true,,,,,,,/user/history/done_intermediate/aarenas/job_1568897301462_389636_conf.xml_tmp,,,,,,,,,,,
2019-11-21T22:40:04.610Z,aarenas,10.67.59.26,hdfs,getfileinfo,/user/aarenas/.staging/job_1568897301462_389636/job_1568897301462_389636_1_conf.xml,true,,,,,,,/user/aarenas/.staging/job_1568897301462_389636/job_1568897301462_389636_1_conf.xml,,,,,,,,,,,
2019-11-21T22:40:04.609Z,aarenas,10.67.59.26,hdfs,setPermission,/user/history/done_intermediate/aarenas/job_1568897301462_389636-1574375985069-aarenas-select+distinct+des_negocio%2C+de...cnm_poliza%28Stage-1574376004517-39-156-SUCCEEDED-root.users.aarenas-1574375988837.jhist_tmp,true,,,,,,rwxrwx---,/user/history/done_intermediate/aarenas/job_1568897301462_389636-1574375985069-aarenas-select+distinct+des_negocio%2C+de...cnm_poliza%28Stage-1574376004517-39-156-SUCCEEDED-root.users.aarenas-1574375988837.jhist_tmp,,,,,,,,,,,
2019-11-21T22:40:04.576Z,aarenas,10.67.59.26,hdfs,create,/user/history/done_intermediate/aarenas/job_1568897301462_389636-1574375985069-aarenas-select+distinct+des_negocio%2C+de...cnm_poliza%28Stage-1574376004517-39-156-SUCCEEDED-root.users.aarenas-1574375988837.jhist_tmp,true,,,,,,rw-r--r--,/user/history/done_intermediate/aarenas/job_1568897301462_389636-1574375985069-aarenas-select+distinct+des_negocio%2C+de...cnm_poliza%28Stage-1574376004517-39-156-SUCCEEDED-root.users.aarenas-1574375988837.jhist_tmp,,,,,,,,,,,
2019-11-21T22:40:04.575Z,aarenas,10.67.59.26,hdfs,open,/user/aarenas/.staging/job_1568897301462_389636/job_1568897301462_389636_1.jhist,true,,,,,,,/user/aarenas/.staging/job_1568897301462_389636/job_1568897301462_389636_1.jhist,,,,,,,,,,,
2019-11-21T22:40:04.569Z,aarenas,10.67.59.26,hdfs,getfileinfo,/user/history/done_intermediate/aarenas/job_1568897301462_389636-1574375985069-aarenas-select+distinct+des_negocio%2C+de...cnm_poliza%28Stage-1574376004517-39-156-SUCCEEDED-root.users.aarenas-1574375988837.jhist_tmp,true,,,,,,,/user/history/done_intermediate/aarenas/job_1568897301462_389636-1574375985069-aarenas-select+distinct+des_negocio%2C+de...cnm_poliza%28Stage-1574376004517-39-156-SUCCEEDED-root.users.aarenas-1574375988837.jhist_tmp,,,,,,,,,,,
2019-11-21T22:40:04.568Z,aarenas,10.67.59.26,hdfs,getfileinfo,/user/aarenas/.staging/job_1568897301462_389636/job_1568897301462_389636_1.jhist,true,,,,,,,/user/aarenas/.staging/job_1568897301462_389636/job_1568897301462_389636_1.jhist,,,,,,,,,,,
2019-11-21T22:40:04.560Z,aarenas,10.67.59.26,hdfs,setPermission,/user/history/done_intermediate/aarenas/job_1568897301462_389636.summary_tmp,true,,,,,,rwxrwx---,/user/history/done_intermediate/aarenas/job_1568897301462_389636.summary_tmp,,,,,,,,,,,
2019-11-21T22:40:04.540Z,aarenas,10.67.59.26,hdfs,create,/user/history/done_intermediate/aarenas/job_1568897301462_389636.summary_tmp,true,,,,,,rw-r--r--,/user/history/done_intermediate/aarenas/job_1568897301462_389636.summary_tmp,,,,,,,,,,,
2019-11-21T22:40:04.513Z,aarenas,10.67.59.26,hdfs,create,/user/aarenas/.staging/job_1568897301462_389636/COMMIT_SUCCESS,true,,,,,,rw-r--r--,/user/aarenas/.staging/job_1568897301462_389636/COMMIT_SUCCESS,,,,,,,,,,,
2019-11-21T22:40:04.509Z,aarenas,10.67.59.26,hdfs,create,/user/aarenas/.staging/job_1568897301462_389636/COMMIT_STARTED,true,,,,,,rw-r--r--,/user/aarenas/.staging/job_1568897301462_389636/COMMIT_STARTED,,,,,,,,,,,
2019-11-21T22:39:55.993Z,aarenas,10.67.59.21,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000008_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000008_0,,,,,,,,,,,
2019-11-21T22:39:55.708Z,aarenas,10.67.59.20,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000017_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000017_0,,,,,,,,,,,
2019-11-21T22:39:54.808Z,aarenas,10.67.59.19,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000025_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000025_0,,,,,,,,,,,
2019-11-21T22:39:54.678Z,aarenas,10.67.59.17,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000033_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000033_0,,,,,,,,,,,
2019-11-21T22:39:54.593Z,aarenas,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000005_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000005_0,,,,,,,,,,,
2019-11-21T22:39:54.530Z,aarenas,10.67.59.21,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000036_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000036_0,,,,,,,,,,,
2019-11-21T22:39:54.445Z,aarenas,10.67.59.25,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000039_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000039_0,,,,,,,,,,,
2019-11-21T22:39:54.413Z,aarenas,10.67.59.25,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000038_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000038_0,,,,,,,,,,,
2019-11-21T22:39:54.276Z,aarenas,10.67.59.24,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000015_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000015_0,,,,,,,,,,,
2019-11-21T22:39:54.233Z,aarenas,10.67.59.27,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000006_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000006_0,,,,,,,,,,,
2019-11-21T22:39:54.216Z,aarenas,10.67.59.18,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000012_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000012_0,,,,,,,,,,,
2019-11-21T22:39:54.209Z,aarenas,10.67.59.27,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000002_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000002_0,,,,,,,,,,,
2019-11-21T22:39:54.027Z,aarenas,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000013_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000013_0,,,,,,,,,,,
2019-11-21T22:39:54.015Z,aarenas,10.67.59.20,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000027_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000027_0,,,,,,,,,,,
2019-11-21T22:39:53.967Z,aarenas,10.67.59.20,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000014_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000014_0,,,,,,,,,,,
2019-11-21T22:39:53.850Z,aarenas,10.67.59.25,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000037_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000037_0,,,,,,,,,,,
2019-11-21T22:39:53.814Z,aarenas,10.67.59.26,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000024_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000024_0,,,,,,,,,,,
2019-11-21T22:39:53.801Z,aarenas,10.67.59.26,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000023_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000023_0,,,,,,,,,,,
2019-11-21T22:39:53.777Z,aarenas,10.67.59.16,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000030_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000030_0,,,,,,,,,,,
2019-11-21T22:39:53.770Z,aarenas,10.67.59.16,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000010_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000010_0,,,,,,,,,,,
2019-11-21T22:39:53.760Z,aarenas,10.67.59.16,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000001_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000001_0,,,,,,,,,,,
2019-11-21T22:39:53.740Z,aarenas,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000029_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000029_0,,,,,,,,,,,
2019-11-21T22:39:53.736Z,aarenas,10.67.59.23,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000031_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000031_0,,,,,,,,,,,
2019-11-21T22:39:53.722Z,aarenas,10.67.59.28,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000009_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000009_0,,,,,,,,,,,
2019-11-21T22:39:53.707Z,aarenas,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000022_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000022_0,,,,,,,,,,,
2019-11-21T22:39:53.681Z,aarenas,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000004_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000004_0,,,,,,,,,,,
2019-11-21T22:39:53.680Z,aarenas,10.67.59.22,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000035_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000035_0,,,,,,,,,,,
2019-11-21T22:39:53.547Z,aarenas,10.67.59.26,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000020_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000020_0,,,,,,,,,,,
2019-11-21T22:39:53.528Z,aarenas,10.67.59.26,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000011_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000011_0,,,,,,,,,,,
2019-11-21T22:39:53.520Z,aarenas,10.67.59.19,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000021_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000021_0,,,,,,,,,,,
2019-11-21T22:39:53.462Z,aarenas,10.67.59.19,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000028_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000028_0,,,,,,,,,,,
2019-11-21T22:39:53.437Z,aarenas,10.67.59.17,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000018_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000018_0,,,,,,,,,,,
2019-11-21T22:39:53.431Z,aarenas,10.67.59.17,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000000_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000000_0,,,,,,,,,,,
2019-11-21T22:39:53.414Z,aarenas,10.67.59.17,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000026_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000026_0,,,,,,,,,,,
2019-11-21T22:39:53.406Z,aarenas,10.67.59.19,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000032_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000032_0,,,,,,,,,,,
2019-11-21T22:39:53.401Z,aarenas,10.67.59.18,hdfs,open,/user/hive/warehouse/bddlapr.db/cnm_poliza/000034_0,true,,,,,,,/user/hive/warehouse/bddlapr.db/cnm_poliza/000034_0,,,,,,,,,,,
